Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Stat Forecast,Actual Amount,Date,Deviation,Deviation Category,Priority
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,343.0,0.0,2027-02-01,343.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,343.0,0.0,2025-02-01,343.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,342.0,0.0,2026-05-01,342.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,340.0,0.0,2026-12-01,340.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,340.0,0.0,2027-06-01,340.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,340.0,0.0,2026-03-01,340.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,340.0,0.0,2025-04-01,340.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,340.0,0.0,2027-08-01,340.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,336.0,0.0,2025-01-01,336.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,336.0,0.0,2027-01-01,336.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,336.0,0.0,2026-01-01,336.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,335.0,0.0,2027-01-01,335.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,335.0,0.0,2025-01-01,335.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,335.0,0.0,2026-01-01,335.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2026-04-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2027-02-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2025-11-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2026-11-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2027-11-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2026-02-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2025-02-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2025-05-01,334.0,Low,3
BU1,Category 3,Category 3D,669942,Item VQI,Channel_X,334.0,0.0,2025-04-01,334.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,332.0,0.0,2027-02-01,332.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,332.0,0.0,2026-02-01,332.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,332.0,0.0,2025-02-01,332.0,Low,3
BU1,Category 9,Category 9A,751621,Item GNP,Channel_X,328.0,0.0,2026-12-01,328.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,326.0,0.0,2027-05-01,326.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,325.0,0.0,2027-08-01,325.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,325.0,0.0,2026-08-01,325.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,325.0,0.0,2028-08-01,325.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,323.0,0.0,2026-04-01,323.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,323.0,0.0,2025-04-01,323.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,323.0,0.0,2027-04-01,323.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2026-09-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2027-09-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2026-03-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2026-06-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2027-12-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2028-06-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2028-09-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2026-05-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2027-06-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2026-12-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2027-03-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2025-03-01,320.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,320.0,0.0,2025-12-01,320.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,320.0,0.0,2028-08-01,320.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,319.0,0.0,2028-07-01,319.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,319.0,0.0,2025-12-01,319.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,319.0,0.0,2027-12-01,319.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,319.0,0.0,2026-12-01,319.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,317.0,0.0,2028-06-01,317.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,307.0,0.0,2025-05-01,307.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,298.0,0.0,2026-07-01,298.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,298.0,0.0,2028-07-01,298.0,Low,3
BU1,Category 6,Category 6B,456641,Item TYT,Channel_X,298.0,0.0,2027-07-01,298.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,296.0,0.0,2027-01-01,296.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,296.0,0.0,2026-01-01,296.0,Low,3
BU1,Category 8,Category 8A,257849,Item JED,Channel_X,296.0,0.0,2025-01-01,296.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,295.0,0.0,2026-04-01,295.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,295.0,0.0,2027-04-01,295.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,295.0,0.0,2025-04-01,295.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,293.0,0.0,2027-07-01,293.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,293.0,0.0,2026-07-01,293.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,293.0,0.0,2028-07-01,293.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,292.0,0.0,2027-04-01,292.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,292.0,0.0,2026-04-01,292.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,292.0,0.0,2027-10-01,292.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,292.0,0.0,2027-11-01,292.0,Low,3
BU1,Category 1,Category 1M,574962,Item YST,Channel_X,291.0,0.0,2025-04-01,291.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,288.0,0.0,2026-11-01,288.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,288.0,0.0,2027-11-01,288.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,288.0,0.0,2025-11-01,288.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,284.0,0.0,2027-05-01,284.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,282.0,0.0,2025-05-01,282.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,268.0,0.0,2026-10-01,268.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,268.0,0.0,2027-10-01,268.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,268.0,0.0,2028-10-01,268.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,267.0,0.0,2026-07-01,267.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,266.0,0.0,2027-04-01,266.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,266.0,0.0,2026-04-01,266.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,266.0,0.0,2025-04-01,266.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,262.0,0.0,2025-11-01,262.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,258.0,0.0,2026-06-01,258.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2026-08-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-08-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-04-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2025-01-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2026-10-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2025-11-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-10-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2028-07-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-01-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-05-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2025-04-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-02-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2026-01-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2026-11-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2028-10-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2026-07-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-11-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2027-07-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2026-02-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2026-04-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2028-08-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2025-02-01,256.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,256.0,0.0,2025-05-01,256.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,255.0,0.0,2026-10-01,255.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,255.0,0.0,2027-11-01,255.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,255.0,0.0,2025-11-01,255.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,255.0,0.0,2027-10-01,255.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,255.0,0.0,2028-10-01,255.0,Low,3
BU1,Category 1,Category 1U,508995,Item BCT,Channel_X,255.0,0.0,2026-11-01,255.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,253.0,0.0,2025-11-01,253.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,253.0,0.0,2027-11-01,253.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,253.0,0.0,2026-11-01,253.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,252.0,0.0,2025-01-01,252.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,250.0,0.0,2027-07-01,250.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,250.0,0.0,2026-05-01,250.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,245.0,0.0,2027-01-01,245.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,245.0,0.0,2025-01-01,245.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,245.0,0.0,2026-01-01,245.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,243.0,0.0,2027-09-01,243.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,240.0,0.0,2027-06-01,240.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,238.0,0.0,2027-06-01,238.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,238.0,0.0,2026-06-01,238.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,238.0,0.0,2028-06-01,238.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,237.0,0.0,2025-02-01,237.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,236.0,0.0,2027-04-01,236.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,236.0,0.0,2026-04-01,236.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,230.0,0.0,2025-04-01,230.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,229.0,0.0,2026-01-01,229.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,221.0,0.0,2027-01-01,221.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,217.0,0.0,2026-02-01,217.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,217.0,0.0,2027-11-01,217.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,217.0,0.0,2026-11-01,217.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,217.0,0.0,2025-11-01,217.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,215.0,0.0,2027-02-01,215.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,206.0,0.0,2026-11-01,206.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,196.0,0.0,2028-08-01,196.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,194.0,0.0,2026-11-01,194.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,192.0,0.0,2026-10-01,192.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,192.0,0.0,2027-10-01,192.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,192.0,0.0,2028-10-01,192.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,192.0,0.0,2027-11-01,192.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,190.0,0.0,2026-08-01,190.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,181.0,0.0,2027-04-01,181.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,174.0,0.0,2027-05-01,174.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,174.0,0.0,2025-05-01,174.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,173.0,0.0,2025-04-01,173.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,171.0,0.0,2026-04-01,171.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,170.0,0.0,2027-08-01,170.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,167.0,0.0,2026-09-01,167.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,167.0,0.0,2027-09-01,167.0,Low,3
BU1,Category 3,Category 3F,342295,Item KMA,Channel_X,167.0,0.0,2028-09-01,167.0,Low,3
BU1,Category 9,Category 9A,751621,Item GNP,Channel_X,162.0,0.0,2027-12-01,162.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,161.0,0.0,2025-04-01,161.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,161.0,0.0,2027-04-01,161.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,161.0,0.0,2026-04-01,161.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,156.0,0.0,2026-11-01,156.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,156.0,0.0,2027-11-01,156.0,Low,3
BU1,Category 1,Category 1L,141818,Item PES,Channel_X,153.0,0.0,2025-11-01,153.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,146.0,0.0,2025-01-01,146.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,144.0,0.0,2025-02-01,144.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,144.0,0.0,2027-02-01,144.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,144.0,0.0,2026-02-01,144.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,140.0,0.0,2028-07-01,140.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,140.0,0.0,2026-07-01,140.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,140.0,0.0,2027-07-01,140.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,133.0,0.0,2025-04-01,133.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,133.0,0.0,2026-04-01,133.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,133.0,0.0,2027-04-01,133.0,Low,3
BU1,Category 6,Category 6A,126278,Item RWR,Channel_X,115.0,0.0,2027-11-01,115.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,115.0,0.0,2027-11-01,115.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,115.0,0.0,2026-11-01,115.0,Low,3
BU1,Category 7,Category 7F,382017,Item FLH,Channel_X,114.0,0.0,2025-11-01,114.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,97.0,0.0,2026-04-01,97.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,97.0,0.0,2025-05-01,97.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2025-12-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2026-12-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2027-12-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2027-04-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2026-04-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2025-04-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2027-03-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2025-03-01,96.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,96.0,0.0,2026-03-01,96.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,93.0,0.0,2026-06-01,93.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,93.0,0.0,2027-06-01,93.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,93.0,0.0,2028-06-01,93.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,61.0,0.0,2027-09-01,61.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,61.0,0.0,2026-09-01,61.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,61.0,0.0,2028-09-01,61.0,Low,3
BU1,Category 6,Category 6A,126278,Item RWR,Channel_X,58.0,0.0,2026-03-01,58.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,53.0,0.0,2026-08-01,53.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,53.0,0.0,2027-08-01,53.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,53.0,0.0,2028-08-01,53.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,50.0,0.0,2026-12-01,50.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,50.0,0.0,2027-12-01,50.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,50.0,0.0,2025-12-01,50.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,49.0,0.0,2027-12-01,49.0,Low,3
BU1,Category 4,Category 4A,763269,Item UFM,Channel_X,49.0,0.0,2026-06-01,49.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,42.0,0.0,2028-10-01,42.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,42.0,0.0,2027-10-01,42.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,42.0,0.0,2026-10-01,42.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,42.0,0.0,2027-11-01,42.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,42.0,0.0,2026-11-01,42.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,42.0,0.0,2025-11-01,42.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,39.0,0.0,2027-08-01,39.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,39.0,0.0,2026-08-01,39.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,39.0,0.0,2026-01-01,39.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,39.0,0.0,2027-01-01,39.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,39.0,0.0,2025-01-01,39.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,39.0,0.0,2028-08-01,39.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,37.0,0.0,2026-07-01,37.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,37.0,0.0,2028-07-01,37.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,37.0,0.0,2027-07-01,37.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,32.0,0.0,2026-05-01,32.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,26.0,0.0,2027-03-01,26.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,26.0,0.0,2025-03-01,26.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,26.0,0.0,2026-03-01,26.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,26.0,0.0,2026-05-01,26.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2025-05-01,20.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2025-04-01,20.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2027-04-01,20.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2027-05-01,20.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2025-02-01,20.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2026-02-01,20.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2027-02-01,20.0,Low,3
BU1,Category 6,Category 6B,497108,Item INB,Channel_X,20.0,0.0,2026-04-01,20.0,Low,3
BU1,Category 6,Category 6A,126278,Item RWR,Channel_X,14.0,0.0,2027-12-01,14.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,12.0,0.0,2027-07-01,12.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,12.0,0.0,2028-07-01,12.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,12.0,0.0,2026-07-01,12.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,12.0,0.0,2027-05-01,12.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,12.0,0.0,2025-05-01,12.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,11.0,0.0,2027-06-01,11.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,11.0,0.0,2028-06-01,11.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,11.0,0.0,2026-06-01,11.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,10.0,0.0,2027-09-01,10.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,10.0,0.0,2028-09-01,10.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,10.0,0.0,2026-09-01,10.0,Low,3
BU1,Category 6,Category 6A,126278,Item RWR,Channel_X,6.0,0.0,2025-02-01,6.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,2.0,0.0,2027-07-01,2.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,2.0,0.0,2026-07-01,2.0,Low,3
BU1,Category 2,Category 2I,204269,Item EPV,Channel_X,2.0,0.0,2028-07-01,2.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,0.0,2025-09-01,0.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,0.0,2024-07-01,0.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,0.0,2024-04-01,0.0,Low,3
BU1,Category 10,Category 10A,184434,Item ULO,Channel_X,0.0,0.0,2025-10-01,0.0,Low,3
BU1,Category 1,Category 1I,763962,Item FMR,Channel_X,0.0,0.0,2025-06-01,0.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,0.0,2028-09-01,0.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,0.0,2027-09-01,0.0,Low,3
BU1,Category 1,Category 1O,126166,Item XGV,Channel_X,0.0,0.0,2026-09-01,0.0,Low,3
BU1,Category 1,Category 1T,548025,Item JNO,Channel_X,0.0,0.0,2027-05-01,0.0,Low,3
BU1,Category 1,Category 1T,548025,Item JNO,Channel_X,0.0,0.0,2028-08-01,0.0,Low,3
BU1,Category 1,Category 1T,548025,Item JNO,Channel_X,0.0,0.0,2023-03-01,0.0,Low,3
BU1,Category 1,Category 1T,548025,Item JNO,Channel_X,0.0,0.0,2026-02-01,0.0,Low,3
