Business Unit,PH1,PH2,Item Code,Item Description,Sales Channel,Month,Year,Stat Forecast,Actual Amount
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Sep,2028," 7,144 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jun,2028," 6,956 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jun,2026," 6,936 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jun,2027," 6,866 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,May,2025," 6,437 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,May,2027," 6,384 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jun,2026," 6,358 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Nov,2025," 6,100 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jul,2028," 5,935 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jul,2026," 5,908 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Dec,2025," 5,843 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jul,2027," 5,832 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,May,2026," 5,750 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jun,2028," 5,735 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Oct,2026," 5,640 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jun,2027," 5,578 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Nov,2026," 5,458 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,May,2025," 5,189 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Dec,2026," 5,162 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Oct,2027," 5,112 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jan,2025," 4,961 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jan,2026," 4,889 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Dec,2025," 4,866 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jan,2027," 4,860 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Nov,2027," 4,781 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Dec,2026," 4,771 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Dec,2027," 4,681 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jan,2025," 4,608 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Dec,2027," 4,593 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,May,2027," 4,506 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Apr,2025," 4,463 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Apr,2026," 4,390 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Apr,2027," 4,369 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jan,2026," 4,203 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jul,2028," 4,139 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Apr,2025," 4,008 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jan,2027," 3,795 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Oct,2026," 3,578 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Oct,2027," 3,524 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Apr,2026," 3,464 ", -   
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Oct,2028," 3,417 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Apr,2027," 3,306 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jul,2026," 3,291 ", -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jul,2027," 2,775 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Sep,2028," 1,836 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Sep,2026," 1,836 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Sep,2027," 1,836 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Aug,2026," 1,549 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Aug,2027," 1,549 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Aug,2028," 1,549 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jun,2027," 1,539 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jun,2028," 1,539 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jun,2026," 1,539 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Mar,2027," 1,514 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Mar,2026," 1,514 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Mar,2025," 1,514 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Feb,2025," 1,477 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Feb,2026," 1,477 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Feb,2027," 1,477 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,May,2026," 1,424 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Dec,2026," 1,264 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Dec,2025," 1,264 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Dec,2027," 1,264 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Nov,2027," 1,195 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Nov,2026," 1,195 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Nov,2025," 1,193 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,May,2027," 1,146 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,May,2025," 1,146 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Apr,2026," 1,144 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Apr,2027," 1,144 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Apr,2025," 1,144 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Oct,2026," 1,123 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Oct,2028," 1,123 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Oct,2027," 1,123 ", -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jan,2026, 979 , -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jan,2027, 979 , -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jan,2025, 979 , -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jul,2028, 575 , -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jul,2027, 575 , -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jul,2026, 575 , -   
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Oct,2028, 430 , -   
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Mar,2024, -   ," 1,496 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jan,2022, -   ," 1,986 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,May,2023, -   ," 4,982 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Sep,2025, -   ," 8,198 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Apr,2023, -   ," 7,160 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Sep,2024, -   ," 1,311 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jan,2024, -   ," 4,406 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,May,2023, -   , 554 
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Aug,2024, -   ," 7,565 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Dec,2022, -   , 882 
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Sep,2025, -   ," 1,705 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Apr,2022, -   , 938 
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jul,2024, -   ," 7,553 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Apr,2023, -   ," 8,837 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Nov,2023, -   , 394 
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Sep,2023, -   ," 7,331 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Aug,2023, -   ," 3,902 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Mar,2023, -   ," 11,496 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Dec,2023, -   ," 3,338 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Feb,2024, -   ," 9,410 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Feb,2023, -   ," 7,640 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Aug,2023, -   ," 5,402 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jan,2022, -   ," 2,496 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jul,2023, -   ," 1,984 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Feb,2022, -   ," 1,502 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Nov,2024, -   ," 7,339 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,May,2024, -   ," 6,098 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Oct,2025, -   , 703 
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Feb,2023, -   ," 2,431 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Dec,2024, -   , 962 
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Oct,2024, -   ," 5,998 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jan,2023, -   ," 5,077 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jul,2024, -   ," 5,377 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Sep,2025, -   ," 7,973 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Nov,2024, -   ," 6,365 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Dec,2024, -   ," 4,175 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,May,2024, -   ," 5,873 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Sep,2024, -   ," 9,284 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Apr,2022, -   ," 1,364 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jun,2025, -   ," 6,466 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jul,2025, -   ," 3,853 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jul,2025, -   , 446 
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jul,2024, -   ," 1,438 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Dec,2023, -   ," 6,639 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Mar,2022, -   ," 1,090 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Feb,2024, -   ," 1,409 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jun,2024, -   ," 6,522 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,May,2022, -   ," 1,636 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Sep,2023, -   ," 5,449 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jun,2023, -   ," 3,694 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Oct,2024, -   ," 3,513 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jul,2023, -   ," 2,794 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jul,2025, -   ," 5,491 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jan,2024, -   ," 5,243 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Nov,2024, -   ," 1,065 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Aug,2025, -   ," 1,442 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Mar,2022, -   , 860 
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Oct,2025, -   ," 4,389 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jun,2025, -   ," 7,310 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Aug,2024, -   , 702 
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Apr,2024, -   ," 4,389 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Aug,2025, -   ," 8,442 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Aug,2025, -   ," 7,765 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Feb,2024, -   ," 9,615 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Mar,2024, -   ," 11,804 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,May,2022, -   ," 1,193 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Apr,2024, -   ," 1,281 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,May,2024, -   ," 1,464 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Dec,2022, -   ," 1,134 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jun,2023, -   ," 3,474 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Oct,2025, -   ," 3,731 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Oct,2023, -   ," 4,956 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jan,2024, -   , 816 
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Sep,2024, -   ," 9,770 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Oct,2024, -   ," 1,207 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Mar,2024, -   ," 11,354 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Nov,2023, -   ," 5,463 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Feb,2022, -   ," 1,502 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Mar,2023, -   ," 9,518 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Dec,2024, -   ," 5,603 "
BU1,Category 11,Category 11G,707268,Item RJG,Channel_X,Jun,2024, -   ," 6,946 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Apr,2024, -   ," 4,886 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jun,2025, -   ," 1,446 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Aug,2024, -   ," 5,845 "
BU1,Category 11,Category 11G,651592,Item YLW,Channel_X,Jun,2024, -   ," 4,218 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,May,2023, -   ," 7,029 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Jan,2023, -   ," 5,506 "
BU1,Category 11,Category 11G,637226,Item TLD,Channel_X,Oct,2023, -   ," 4,845 "
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jun,2026," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Dec,2026," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Mar,2027," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Sep,2027," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Sep,2028," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Mar,2026," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jun,2027," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Dec,2027," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,May,2026," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Sep,2026," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jun,2028," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Mar,2025," 4,307 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Dec,2025," 4,292 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Oct,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Aug,2028," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jan,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,May,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Nov,2026," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jul,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jan,2026," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Apr,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jul,2028," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Oct,2026," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Aug,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Oct,2028," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Feb,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Nov,2027," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Aug,2026," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Feb,2026," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Apr,2026," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jul,2026," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,May,2025," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Apr,2025," 3,446 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Feb,2025," 3,445 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jan,2025," 3,444 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Nov,2025," 3,442 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Dec,2025," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Dec,2026," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jun,2027," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Mar,2027," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,May,2026," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Sep,2028," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Sep,2027," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jun,2028," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Dec,2027," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jun,2026," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Sep,2026," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Mar,2026," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Mar,2025," 3,256 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jan,2025," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Feb,2026," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Aug,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jan,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Feb,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Aug,2028," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Feb,2025," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Nov,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Oct,2026," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Aug,2026," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Apr,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Oct,2028," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jan,2026," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jul,2028," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jul,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Oct,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Apr,2025," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Nov,2026," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,May,2027," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jul,2026," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Apr,2026," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,May,2025," 2,605 ", -   
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Nov,2025," 2,605 ", -   
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jul,2025, -   ," 8,806 "
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Aug,2025, -   ," 13,553 "
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Jun,2025, -   ," 29,149 "
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Sep,2025, -   ," 4,841 "
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jun,2025, -   ," 4,001 "
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Jul,2025, -   , 72 
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Sep,2025, -   , 389 
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,May,2024, -   ," 7,644 "
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Oct,2025, -   , 130 
BU1,Category 12,Category 12A,857827,Item QGK,Channel_X,Aug,2025, -   , 518 
BU1,Category 12,Category 12A,565858,Item KHJ,Channel_X,Oct,2025, -   ," 9,850 "
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Dec,2025," 14,982 ", -   
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Dec,2026," 14,605 ", -   
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Apr,2025," 14,424 ", -   
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Dec,2027," 14,350 ", -   
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Apr,2026," 14,124 ", -   
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Apr,2027," 13,963 ", -   
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Feb,2025," 13,205 ", -   
BU1,Category 1,Category 1G,448030,Item EQK,Channel_X,Sep,2026," 12,835 ", -   
